name,brand,category,price,mrp,discount_pct,rating,reviews,in_stock,delivery_info,seller_count,source,scrape_day,timestamp
"REDMI A7 Pro 5G (Black, 4GB RAM, 64GB Storage) | Segment's Fastest Processor | Segment's Largest Battery | Segment's Largest & Smoothest 6.9in 120Hz Display",REDMI,smartphones,11999.0,15999.0,25.0,3.6,185.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-13,2026-05-13T02:03:27.428512
"Samsung Galaxy M17e 5G Mobile (Vibe Violet, 4GB RAM, 128GB Storage) | Smoothest 120 Hz Refresh Rate| Monster 6000 mAh Battery | IP54 | 6 Gen OS Upgrades | AI | Gemini Live | Without Charger",Samsung,smartphones,12499.0,16999.0,26.0,3.8,143.0,1,"FREE delivery Fri, 15 May",,amazon,2026-05-13,2026-05-13T02:03:28.633546
"iQOO Z10 Lite 5G (Cyber Green, 8GB RAM, 256GB Storage) | 6000 mAh Battery | Dimensity 6300 5G Processor with 433K+* AnTuTu Score | IP64 Rated & Military Grade Shock-Resistance*",iQOO,smartphones,,,,4.2,6927.0,0,,,amazon,2026-05-13,2026-05-13T02:03:28.776702
"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset | 6000mAh Titan Battery + 80W Ultra Charge | 4500nits HyperGlow Esports Display | IP69 Waterproof",realme,smartphones,20999.0,25999.0,19.0,4.3,2577.0,1,"FREE delivery Fri, 15 May",,amazon,2026-05-13,2026-05-13T02:03:28.970241
"Samsung Galaxy M06 5G Mobile (Sage Green, 4GB RAM, 128GB Storage) | MediaTek Dimensity 6300 | AnTuTu 623K+ | 12 5G Bands | 25W Fast Charging | 4 Gen OS Upgrades | 50MP Camera | Without Charger",Samsung,smartphones,11499.0,13999.0,18.0,4.0,2769.0,1,"FREE delivery Fri, 15 May",,amazon,2026-05-13,2026-05-13T02:03:29.144432
"POCO C71, Desert Gold (4GB, 64GB)",POCO,smartphones,8999.0,8999.0,,4.0,2825.0,1,"FREE delivery Fri, 15 May",,amazon,2026-05-13,2026-05-13T02:03:29.287276
"Samsung Galaxy M17 5G Mobile (Moonlight Silver, 6GB RAM, 128GB Storage) | 50MP OIS Triple Camera | Gorilla Glass Victus| IP54 | 6 Gen OS Upgrades | AI | Gemini Live | Lag-free Gaming | Without Charger",Samsung,smartphones,15498.0,17999.0,14.0,4.1,2371.0,1,"FREE delivery Fri, 15 May",,amazon,2026-05-13,2026-05-13T02:03:29.539667
"Motorola G57 Power 5G (Fluidity, 8GB RAM, 128GB Storage)| Snapdragon 6s Gen 4 Processor | 6.72"" FHD+ Display | 50MP LYT-600 + 8MP Ultrawide | 8MP Selfie Camera | 7000mAh Battery, 33W TurboPower | IP64",Motorola,smartphones,16499.0,17999.0,8.0,4.2,380.0,1,"FREE delivery Fri, 15 May",,amazon,2026-05-13,2026-05-13T02:03:30.244531
"realme NARZO 90x 5G (Flash Blue,8GB+128GB) | 7000mAh + 60W Biggest Battery & Fastest Charging in the Segment* | 144Hz Bright Display | Sony 50MP AI Rear Camera | AI Assist | 400% Ultra Boom Speaker",realme,smartphones,17999.0,17999.0,,4.2,1117.0,1,"FREE delivery Fri, 15 May",,amazon,2026-05-13,2026-05-13T02:03:30.412822
"Samsung Galaxy M07 Mobile (Black, 4GB RAM, 64GB Storage) | MediaTek Helio G99 | AnTuTu 624K | IP54| 50MP Camera | 7.6mm Slim | 5000mAh Battery | 25W Fast Charging | 6 Gen OS Upgrades | Without Charger",Samsung,smartphones,9499.0,10999.0,14.0,4.2,1345.0,1,"FREE delivery Fri, 15 May",,amazon,2026-05-13,2026-05-13T02:03:30.614333
"Samsung Galaxy M56 5G Mobile (Light Green,8GB RAM,128GB Storage)| Segment Slimmest | Gorilla Glass Victus+| 10 Bit HDR Video| 50MP Camera| AI | Vapour Cooling Chamber| Lag-free Gaming| Without Charger",Samsung,smartphones,21998.0,33999.0,35.0,4.3,1563.0,1,"FREE delivery Fri, 15 May",,amazon,2026-05-13,2026-05-13T02:03:31.012737
"POP X (Flare White, 4GB+64GB) | 120Hz 6.74"" Smooth Display| IP64 Protection & Drop Resistant | No Network Communication* | AI Active Noise Cancellation | AI Song Identification |AI Flash Snap| 5000mAh",POP,smartphones,9299.0,15999.0,42.0,4.2,45.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-13,2026-05-13T02:03:31.219214
"vivo T5x 5G (Cyber Green, 6GB RAM, 128GB Storage) | 50MP AI Dual Camera | 32MP Selfie | 6.76"" FHD+ Display | 7200mAh Battery | Dimensity 7400-Turbo Processor | Fast Charging | Dual SIM Smartphone",vivo,smartphones,21949.0,28999.0,24.0,4.1,81.0,1,"FREE delivery Fri, 15 May",,amazon,2026-05-13,2026-05-13T02:03:32.272258
"iQOO Z10R 5G (Moonstone, 12GB RAM, 256GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Display | Dimensity 7400 Processor with 750K+ AnTuTu",iQOO,smartphones,26998.0,26998.0,,4.4,4200.0,1,"FREE delivery Fri, 15 May",,amazon,2026-05-13,2026-05-13T02:03:32.577593
"Motorola G67 Power 5G (Pantone Cilantro, 8GB RAM, 128GB Storage) | 6.7"" FHD+ 120Hz LCD Display | Snapdragon 7s Gen2 Processor | 50MP + 8MP UW Camera | 7000mAh Battery with 30W Charger | IP64",Motorola,smartphones,17287.0,18999.0,9.0,4.2,506.0,1,"FREE delivery Fri, 15 May",,amazon,2026-05-13,2026-05-13T02:03:32.910672
"iQOO Z10 5G (Stellar Black, 8GB RAM, 128GB Storage) | India's Biggest Ever 7300 mAh Battery | Snapdragon 7s Gen 3 Processor | Brightest Quad Curved AMOLED Display in the Segment",iQOO,smartphones,24998.0,25999.0,4.0,4.4,5236.0,1,"FREE delivery Fri, 15 May",,amazon,2026-05-13,2026-05-13T02:03:33.210787
