name,brand,category,price,mrp,discount_pct,rating,reviews,in_stock,delivery_info,seller_count,source,scrape_day,timestamp
"REDMI A7 Pro 5G (Black, 4GB RAM, 64GB Storage) | Segment's Fastest Processor | Segment's Largest Battery | Segment's Largest & Smoothest 6.9in 120Hz Display",REDMI,smartphones,14999.0,15999.0,6.0,3.5,364.0,1,"FREE delivery Mon, 25 May",,amazon,2026-05-23,2026-05-23T23:44:32.163463
"Lava Bold N2 (Siachen White, 4 GB RAM, 64 GB Storage) | 13MP AI Dual Rear Camera | Largest 6.75"" HD+ Display | 5000 mAh Battery & 10W Charging | IP64 Water & Dust Proof | Charger & Phone-Case in Box",Lava,smartphones,8899.0,9499.0,6.0,3.6,110.0,1,"FREE delivery Mon, 25 May",,amazon,2026-05-23,2026-05-23T23:44:32.290223
"Samsung Galaxy M07 Mobile (Black, 4GB RAM, 64GB Storage) | MediaTek Helio G99 | AnTuTu 624K | IP54| 50MP Camera | 7.6mm Slim | 5000mAh Battery | 25W Fast Charging | 6 Gen OS Upgrades | Without Charger",Samsung,smartphones,9999.0,10999.0,9.0,4.2,1407.0,1,"FREE delivery Mon, 25 May",,amazon,2026-05-23,2026-05-23T23:44:32.396309
"realme C71 4G Smartphone 6GB+128GB,6.745 inch Screen, 90Hz Eye Comfort Display, 6300mAh Battery, 37MP Cameras, Unisoc T7250 Chip, IP54, Sea Blue",realme,smartphones,13399.0,13399.0,,4.1,323.0,1,"FREE delivery Wed, 27 May",,amazon,2026-05-23,2026-05-23T23:44:32.477289
"OnePlus Nord CE6 Lite | 6GB+128GB | Hyper Black | Segment's Fastest Dimensity 7400 Apex Processor | 7000mAh Battery | Segment's Highest 144Hz Refresh Rate | 50MP Main Camera, 4K Video Recording",OnePlus,smartphones,22999.0,31999.0,28.0,3.9,50.0,1,"FREE delivery Wed, 27 May",,amazon,2026-05-23,2026-05-23T23:44:32.600877
"Samsung Galaxy M17 5G Mobile (Moonlight Silver, 6GB RAM, 128GB Storage) | 50MP OIS Triple Camera | Gorilla Glass Victus| IP54 | 6 Gen OS Upgrades | AI | Gemini Live | Lag-free Gaming | Without Charger",Samsung,smartphones,16499.0,17999.0,8.0,4.1,2589.0,1,"FREE delivery Thu, 28 May",,amazon,2026-05-23,2026-05-23T23:44:32.748153
"Pro 10 -Mini 4G Smartphone 4.5"" Display | 3GB RAM 32GB Storage (Up to 128GB) | Dual SIM | 2350mAh Battery | Type-C Charging | Android Phone for Travel, Kids & Backup Use | Color as per Stock",Pro,smartphones,4999.0,10990.0,55.0,2.5,2.0,1,"FREE delivery Thu, 28 May",,amazon,2026-05-23,2026-05-23T23:44:32.897407
"Samsung Galaxy M06 5G Mobile (Sage Green, 4GB RAM, 128GB Storage) | MediaTek Dimensity 6300 | AnTuTu 623K+ | 12 5G Bands | 25W Fast Charging | 4 Gen OS Upgrades | 50MP Camera | Without Charger",Samsung,smartphones,13999.0,13999.0,,4.0,2815.0,1,"FREE delivery Thu, 28 May",,amazon,2026-05-23,2026-05-23T23:44:33.010863
Poco C85 5G Power Black 6GB RAM 128GB ROM,Poco,smartphones,14499.0,15499.0,6.0,3.8,67.0,1,"FREE delivery Mon, 25 May",,amazon,2026-05-23,2026-05-23T23:44:33.137660
"SAMSUNG Galaxy F07 (Green, 64 GB) (4 GB RAM)",SAMSUNG,smartphones,9989.0,9989.0,,3.7,105.0,1,"FREE delivery Mon, 25 May",,amazon,2026-05-23,2026-05-23T23:44:33.228170
Redmi 15 5G Midnight Black 8GB + 256GB | Segment's Largest 7000mAhA Battery | Segment's Largest Display 17.53cm(6.9) Up to 144Hz | Snapdragon 6s Gen 3 | 18W Reverse Charging | 50MP AI Dual Camera,Redmi,smartphones,22499.0,36999.0,39.0,4.1,1993.0,1,"FREE delivery Tue, 26 May",,amazon,2026-05-23,2026-05-23T23:44:33.383661
"REDMI Note 15 5G (Black, 8GB RAM 128GB Storage) | 108MP OIS Camera | Snapdragon 6 Gen 3 | 17.2cm Tough Curved AMOLED Screen | 5520mAh Battery | 45W Fast Charging",REDMI,smartphones,24999.0,26999.0,7.0,4.1,728.0,1,"FREE delivery Mon, 25 May",,amazon,2026-05-23,2026-05-23T23:44:33.491576
"Samsung Galaxy F06 5G, Bahama Blue (4GB, 128GB)",Samsung,smartphones,12849.0,16999.0,24.0,4.1,776.0,1,"FREE delivery Thu, 28 May",,amazon,2026-05-23,2026-05-23T23:44:33.597799
"Lava Bold N2 (Indus Black, 4 GB RAM, 64 GB Storage) | 13MP AI Dual Rear Camera | Largest 6.75"" HD+ Display | 5000 mAh Battery & 10W Charging | IP64 Water & Dust Proof | Charger & Phone-Case in Box",Lava,smartphones,8899.0,10499.0,15.0,3.6,110.0,1,"FREE delivery Mon, 25 May",,amazon,2026-05-23,2026-05-23T23:44:33.703684
"REDMI A7 Pro 4G (Black, 4GB RAM, 64GB Storage) | Segment's Slimmest Smartphone | Segment's Largest 6300mAh Battery | Segment's Largest 17.53cm and Smoothest 120Hz Display | Charger in the Box",REDMI,smartphones,11499.0,15999.0,28.0,3.1,6.0,1,"FREE delivery Mon, 25 May",,amazon,2026-05-23,2026-05-23T23:44:33.952215
"realme NARZO 80 Pro 5G (Speed Silver,12GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset | 6000mAh Titan Battery + 80W Ultra Charge | 4500nits HyperGlow Esports Display | IP69 Waterproof",realme,smartphones,23999.0,27999.0,14.0,4.3,2689.0,1,"FREE delivery Mon, 25 May",,amazon,2026-05-23,2026-05-23T23:44:34.105872
"Samsung Galaxy A07 5G Smartphone (Light Violet, 6GB RAM, 128GB Storage) | 120Hz Refresh Rate | Massive 6000mAh Battery | 50MP True Dual Camera | 6 Gen OS Upgrades | Knox Vault",Samsung,smartphones,17499.0,20999.0,17.0,4.0,36.0,1,"FREE delivery Mon, 25 May",,amazon,2026-05-23,2026-05-23T23:44:34.460413
"acerpure Acerone Liquid 4G Smartphone (Blue, 4GB RAM, 64GB Storage) with 6.5"" IPS Display, 20MP Rear Camera, 5000mAh Battery, Android 14, Octa-Core MT6765 Processor",acerpure,smartphones,7997.0,18900.0,58.0,3.4,20.0,1,"FREE delivery Mon, 25 May",,amazon,2026-05-23,2026-05-23T23:44:34.591736
"REDMI A7 Pro 5G (Black, 4GB RAM,128GB Storage) | Segment's Fastest Processor | Segment's Largest Battery | Segment's Largest & Smoothest 6.9in 120Hz Display",REDMI,smartphones,15999.0,16999.0,6.0,3.5,364.0,1,"FREE delivery Mon, 25 May",,amazon,2026-05-23,2026-05-23T23:44:34.693988
"REDMI Note 15 Pro+ 5G (Coffee Mocha, 12GB + 256GB) | 200MasterPixel OIS Camera | Snapdragon 7s Gen 4 | CrystalRes AMOLED | IP69/69K | 6500mAh Si/C Battery | 100W HyperCharge",REDMI,smartphones,41999.0,41999.0,,4.2,235.0,1,"FREE delivery Mon, 25 May",,amazon,2026-05-23,2026-05-23T23:44:34.820092
"REDMI Note 15 Pro 5G (Mirage Blue, 8GB+256GB) | 200MasterPixel OIS Camera | Dimensity 7400-Ultra | 17.3cm CrystalRes AMOLED Screen | IP66/68/69/69K | Mega 6580mAh Si/C Battery | 45W Fast Charging",REDMI,smartphones,33999.0,34999.0,3.0,3.9,285.0,1,"FREE delivery Mon, 25 May",,amazon,2026-05-23,2026-05-23T23:44:34.942517
"REDMI A7 Pro 5G (Mist Blue, 4GB RAM, 64GB Storage) | Segment's Fastest Processor | Segment's Largest Battery | Segment's Largest & Smoothest 6.9in 120Hz Display",REDMI,smartphones,14999.0,15999.0,6.0,3.5,364.0,1,"FREE delivery Wed, 27 May",,amazon,2026-05-23,2026-05-23T23:44:42.582728
"POCO C85x 5G Smartphone, Elite Black, 6.9 Inch Display, 32MP Dual AI Camera, 6300mAh Battery, 64GB Storage, 4GB RAM, Android 16",POCO,smartphones,12999.0,13499.0,4.0,3.3,9.0,1,"FREE delivery Mon, 25 May",,amazon,2026-05-23,2026-05-23T23:44:42.885718
"OPPO K14x 5G Smartphone, Prism Violet, 4GB RAM, 64GB Storage, 6500mAh Battery, 45W Fast Charge",OPPO,smartphones,14749.0,19999.0,26.0,4.6,10.0,1,"FREE delivery Thu, 28 May",,amazon,2026-05-23,2026-05-23T23:44:43.034205
"Motorola G06 (Tapestry, 4GB RAM, 64GB Storage)",Motorola,smartphones,11925.0,13999.0,15.0,4.1,123.0,1,"FREE delivery Mon, 25 May",,amazon,2026-05-23,2026-05-23T23:44:43.175819
"Motorola G57 Power 5G (Fluidity, 8GB RAM, 128GB Storage)| Snapdragon 6s Gen 4 Processor | 6.72"" FHD+ Display | 50MP LYT-600 + 8MP Ultrawide | 8MP Selfie Camera | 7000mAh Battery, 33W TurboPower | IP64",Motorola,smartphones,17690.0,17999.0,2.0,4.2,411.0,1,"FREE delivery Tue, 26 May",,amazon,2026-05-23,2026-05-23T23:44:43.296020
