name,brand,category,price,mrp,discount_pct,rating,reviews,in_stock,delivery_info,seller_count,source,scrape_day,timestamp
"Zeno100 (3+5GB RAM, 64GB ROM) | 5000mAh Battery with Type-C | 90Hz Display | Side Fingerprint | Military Grade Protection | Octa-Core Processor | Pure Black",Zeno100,smartphones,7999.0,8299.0,4.0,3.8,38.0,1,"FREE delivery Sun, 3 May",,amazon,2026-04-28,2026-04-28T23:13:35.515899
OnePlus 15R | 12GB+256GB | Charcoal Black | World's First Snapdragon® 8 Gen 5 | 7400mAh Battery | Personalised AI | Game-Changing 165Hz Display | IP68 IP69 IP66 & IP69K | 4K 120fps Video,OnePlus,smartphones,50499.0,54999.0,8.0,4.5,1194.0,1,"FREE delivery Thu, 30 Apr",,amazon,2026-04-28,2026-04-28T23:13:35.676895
"Samsung Galaxy M06 5G Mobile (Sage Green, 4GB RAM, 128GB Storage) | MediaTek Dimensity 6300 | AnTuTu 623K+ | 12 5G Bands | 25W Fast Charging | 4 Gen OS Upgrades | 50MP Camera | Without Charger",Samsung,smartphones,11499.0,13999.0,18.0,4.0,2661.0,1,"FREE delivery Thu, 30 Apr",,amazon,2026-04-28,2026-04-28T23:13:35.853021
"iQOO Z10 Lite 5G (Cyber Green, 8GB RAM, 256GB Storage) | 6000 mAh Battery | Dimensity 6300 5G Processor with 433K+* AnTuTu Score | IP64 Rated & Military Grade Shock-Resistance*",iQOO,smartphones,16999.0,16999.0,,4.2,6733.0,1,FREE delivery 30 Apr - 7 May,,amazon,2026-04-28,2026-04-28T23:13:35.989942
"Samsung Galaxy M17 5G Mobile (Sapphire Black, 6GB RAM, 128GB Storage) | 50MP OIS Triple Camera | Gorilla Glass Victus | IP54 | 6 Gen OS Upgrades | AI | Gemini Live | Lag-Free Gaming | Without Charger",Samsung,smartphones,15499.0,19499.0,21.0,4.1,2126.0,1,"FREE delivery Thu, 30 Apr",,amazon,2026-04-28,2026-04-28T23:13:36.141921
"realme C71 4G Smartphone 6GB+128GB,6.745 inch Screen, 90Hz Eye Comfort Display, 6300mAh Battery, 37MP Cameras, Unisoc T7250 Chip, IP54, Obsidian Black",realme,smartphones,12499.0,12499.0,,4.5,299.0,1,"FREE delivery Sat, 2 May",,amazon,2026-04-28,2026-04-28T23:13:36.266286
"Vivo T4x 5G (Marine Blue, 128 GB) (8 GB RAM)",Vivo,smartphones,19249.0,19499.0,1.0,4.4,3206.0,1,"FREE delivery Fri, 1 May",,amazon,2026-04-28,2026-04-28T23:13:36.458322
"Motorola G57 Power 5G (Fluidity, 8GB RAM, 128GB Storage)| Snapdragon 6s Gen 4 Processor | 6.72"" FHD+ Display | 50MP LYT-600 + 8MP Ultrawide | 8MP Selfie Camera | 7000mAh Battery, 33W TurboPower | IP64",Motorola,smartphones,16199.0,17999.0,10.0,4.2,334.0,1,"FREE delivery Thu, 30 Apr",,amazon,2026-04-28,2026-04-28T23:13:36.607411
"Samsung Galaxy M07 Mobile (Black, 4GB RAM, 64GB Storage) | MediaTek Helio G99 | AnTuTu 624K | IP54| 50MP Camera | 7.6mm Slim | 5000mAh Battery | 25W Fast Charging | 6 Gen OS Upgrades | Without Charger",Samsung,smartphones,9499.0,10999.0,14.0,4.2,1219.0,1,"FREE delivery Fri, 1 May",,amazon,2026-04-28,2026-04-28T23:13:36.775640
"realme NARZO 90x 5G (Flash Blue,8GB+128GB) | 7000mAh + 60W Biggest Battery & Fastest Charging in the Segment* | 144Hz Bright Display | Sony 50MP AI Rear Camera | AI Assist | 400% Ultra Boom Speaker",realme,smartphones,17999.0,17999.0,,4.2,966.0,1,"FREE delivery Thu, 30 Apr",,amazon,2026-04-28,2026-04-28T23:13:36.944093
"Lava Bold N2 (Siachen White, 4 GB RAM, 64 GB Storage) | 13MP AI Dual Rear Camera | Largest 6.75"" HD+ Display | 5000 mAh Battery & 10W Charging | IP64 Water & Dust Proof | Charger & Phone-Case in Box",Lava,smartphones,8899.0,9499.0,6.0,3.6,64.0,1,"FREE delivery Thu, 30 Apr",,amazon,2026-04-28,2026-04-28T23:13:37.099959
"REDMI A7 Pro 5G (Sunset Orange, 4GB RAM,128GB Storage) | Segment's Fastest Processor | Segment's Largest Battery | Segment's Largest & Smoothest 6.9in 120Hz Display",REDMI,smartphones,13499.0,16999.0,21.0,,,1,"FREE delivery Thu, 30 Apr",,amazon,2026-04-28,2026-04-28T23:13:37.288096
"acerpure Acerone Liquid 4G Smartphone (Blue, 4GB RAM, 64GB Storage) with 6.5"" IPS Display, 20MP Rear Camera, 5000mAh Battery, Android 14, Octa-Core MT6765 Processor",acerpure,smartphones,6999.0,18900.0,63.0,3.4,8.0,1,"FREE delivery Tue, 5 May",,amazon,2026-04-28,2026-04-28T23:13:37.490227
"Samsung Galaxy M56 5G Mobile (Light Green,8GB RAM,256GB Storage)| Segment Slimmest | Gorilla Glass Victus+| 10 Bit HDR Video| 50MP Camera| AI | Vapour Cooling Chamber| Lag-free Gaming| Without Charger",Samsung,smartphones,24999.0,36999.0,32.0,4.3,1407.0,1,"FREE delivery Thu, 30 Apr",,amazon,2026-04-28,2026-04-28T23:13:37.646639
"REDMI A7 Pro 4G (Black, 4GB RAM, 64GB Storage) | Segment's Slimmest Smartphone | Segment's Largest 6300mAh Battery | Segment's Largest 17.53cm and Smoothest 120Hz Display | Charger in the Box",REDMI,smartphones,11499.0,15999.0,28.0,,,1,"FREE delivery Fri, 1 May",,amazon,2026-04-28,2026-04-28T23:13:37.994124
"realme NARZO 90 5G (Carbon Black,8GB+128GB) | 7000mAh Biggest Battery | 60W Fastest Charging | 50MP Front & Rear AI Cameras | 4000nits Brightest Display | AI Assist | IP69 Dust & Water Resistance",realme,smartphones,19999.0,19999.0,,4.2,682.0,1,"FREE delivery Thu, 30 Apr",,amazon,2026-04-28,2026-04-28T23:13:38.315974
"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset | 6000mAh Titan Battery + 80W Ultra Charge | 4500nits HyperGlow Esports Display | IP69 Waterproof",realme,smartphones,21999.0,25999.0,15.0,4.3,2465.0,1,"FREE delivery Thu, 30 Apr",,amazon,2026-04-28,2026-04-28T23:13:38.622154
"iQOO Z11x 5G (Prismatic Green, 6GB RAM, 128 GB Storage) | Dimensity 7400-Turbo Processor | 7200 mAh Battery Smartphone | Powered by OriginOS 6",iQOO,smartphones,22999.0,28999.0,21.0,4.2,272.0,1,"FREE delivery Thu, 30 Apr",,amazon,2026-04-28,2026-04-28T23:13:38.934689
