name,brand,category,price,mrp,discount_pct,rating,reviews,in_stock,delivery_info,seller_count,source,scrape_day,timestamp
"Zeno100 (4+8GB RAM, 64GB ROM) | 5000mAh Battery with Type-C | 90Hz Display | Side Fingerprint | Military Grade Protection | Octa-Core Processor | Pure Black",Zeno100,smartphones,8499.0,8699.0,2.0,3.8,56.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-15,2026-05-15T21:54:33.987147
"Samsung Galaxy M56 5G Mobile (Light Green,8GB RAM,128GB Storage)| Segment Slimmest | Gorilla Glass Victus+| 10 Bit HDR Video| 50MP Camera| AI | Vapour Cooling Chamber| Lag-free Gaming| Without Charger",Samsung,smartphones,21998.0,33999.0,35.0,4.3,1600.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-15,2026-05-15T21:54:34.053804
"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset | 6000mAh Titan Battery + 80W Ultra Charge | 4500nits HyperGlow Esports Display | IP69 Waterproof",realme,smartphones,20999.0,25999.0,19.0,4.3,2599.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-15,2026-05-15T21:54:34.120732
"Samsung Galaxy M06 5G Mobile (Sage Green, 4GB RAM, 128GB Storage) | MediaTek Dimensity 6300 | AnTuTu 623K+ | 12 5G Bands | 25W Fast Charging | 4 Gen OS Upgrades | 50MP Camera | Without Charger",Samsung,smartphones,11499.0,13999.0,18.0,4.0,2779.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-15,2026-05-15T21:54:34.187440
"OnePlus Nord CE6 Lite | 6GB+128GB | Hyper Black | Segment's Fastest Dimensity 7400 Apex Processor | 7000mAh Battery | Segment's Highest 144Hz Refresh Rate | 50MP Main Camera, 4K Video Recording",OnePlus,smartphones,20999.0,31999.0,34.0,,,1,"FREE delivery Sun, 17 May",,amazon,2026-05-15,2026-05-15T21:54:34.287410
"iQOO Z10 Lite 5G (Titanium Blue, 4GB RAM, 64GB Storage) | 6000 mAh Battery | Dimensity 6300 5G Processor with 433K+* AnTuTu Score | IP64 Rated & Military Grade Shock-Resistance*",iQOO,smartphones,12998.0,12998.0,,4.2,6960.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-15,2026-05-15T21:54:34.342861
"Motorola G57 Power 5G (Fluidity, 8GB RAM, 128GB Storage)| Snapdragon 6s Gen 4 Processor | 6.72"" FHD+ Display | 50MP LYT-600 + 8MP Ultrawide | 8MP Selfie Camera | 7000mAh Battery, 33W TurboPower | IP64",Motorola,smartphones,16558.0,17999.0,8.0,4.3,386.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-15,2026-05-15T21:54:34.410926
"Samsung Galaxy M17 5G Mobile (Sapphire Black, 4GB RAM, 128GB Storage) | 50MP OIS Triple Camera | Gorilla Glass Victus | IP54 | 6 Gen OS Upgrades | AI | Gemini Live | Lag-Free Gaming | Without Charger",Samsung,smartphones,13998.0,16499.0,15.0,4.1,2430.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-15,2026-05-15T21:54:34.483982
"Samsung Galaxy M07 Mobile (Black, 4GB RAM, 64GB Storage) | MediaTek Helio G99 | AnTuTu 624K | IP54| 50MP Camera | 7.6mm Slim | 5000mAh Battery | 25W Fast Charging | 6 Gen OS Upgrades | Without Charger",Samsung,smartphones,9499.0,10999.0,14.0,4.2,1356.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-15,2026-05-15T21:54:34.588880
"realme NARZO 90x 5G (Flash Blue,8GB+128GB) | 7000mAh + 60W Biggest Battery & Fastest Charging in the Segment* | 144Hz Bright Display | Sony 50MP AI Rear Camera | AI Assist | 400% Ultra Boom Speaker",realme,smartphones,17999.0,17999.0,,4.2,1138.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-15,2026-05-15T21:54:34.742895
