name,brand,category,price,mrp,discount_pct,rating,reviews,in_stock,delivery_info,seller_count,source,scrape_day,timestamp
"realme 15X 5G Smartphone 8+256GB, 6.8-inch Screen, 144Hz Display,7000mAh Battery, 60W Fast Charging, 50+50MP AI Camera,Dimensity 6300 6nm Octa-core chipset Processor, IP69, Marine Blue",realme,smartphones,27999.0,33999.0,18.0,4.5,344.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:36.995653
"vivo T3 5G (Cosmic Blue, 256 GB) (8 GB RAM)",vivo,smartphones,21498.0,24999.0,14.0,4.3,4.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:37.189071
"Alcatel V3 Pro 5G (Metallic Grey, 8GB+256GB) | India’s 1st Patented NXTPAPER Superior Display | 50MP AI Dual Camera | NFC, 2TB Expandable Memory | Gemini in-Built | with Charger",Alcatel,smartphones,14999.0,25999.0,42.0,,,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:37.407374
"Motorola Moto G85 5G (128, Cobalt Blue, New)",Motorola,smartphones,18980.0,20999.0,10.0,4.3,771.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:37.598376
"Mi Redmi 8 Ruby Red, 4GB RAM, 64GB Storage Smartphone",Mi,smartphones,9999.0,10999.0,9.0,4.0,222.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-14,2026-05-14T22:24:37.785372
"Oppo Reno15Pro mini 5G (Cocoa Brown, 12GB RAM, 512GB Storage) with No Cost EMI/Additional Exchange Offers",Oppo,smartphones,64999.0,69999.0,7.0,4.4,172.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:38.009911
"Infinix Note 60 Pro (Deep Ocean Blue, 8GB RAM, 256GB Storage) | 6.78” AMOLED Display | Snapdragon 7s Gen 4 | 50MP + 8MP Dual Camera | 13MP Selfie | 6500mAh Battery | 5G Smartphone",Infinix,smartphones,34999.0,44999.0,22.0,,,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:38.170922
"Motorola Moto G96 5G AI Smartphone (Pantone Ashleigh Blue, 8GB RAM+ 256GB Storage) | Snapdragon 7s Gen 2 Processor | Curved pOLED Display | Dual SIM | 5500 mAh Battery",Motorola,smartphones,21450.0,21450.0,,4.1,89.0,1,,,amazon,2026-05-14,2026-05-14T22:24:38.292924
"Samsung Galaxy M17 5G Mobile (Moonlight Silver, 8GB RAM, 128GB Storage) | 50MP OIS Triple Camera | Gorilla Glass Victus| IP54 | 6 Gen OS Upgrades | AI | Gemini Live | Lag-free Gaming | Without Charger",Samsung,smartphones,17498.0,26999.0,35.0,,,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:38.840069
"Motorola G35 5G (Leaf Green, 4+128)",Motorola,smartphones,,,,4.0,710.0,0,,,amazon,2026-05-14,2026-05-14T22:24:38.970076
"realme 16 Pro+ 5G,Smartphone 12+256GB, Qualcomm Snapdragon 7 Gen 4, 200MP OIS, Curved Display 6.8“ 144Hz, Battery 7000mAh, IP69 Master Gold",realme,smartphones,49999.0,52999.0,6.0,,,1,"FREE delivery Sun, 17 May",,amazon,2026-05-14,2026-05-14T22:24:39.154556
"realme NARZO 70 Turbo 5G (Turbo Green, 8GB RAM,128GB Storage) | Segment's Fastest Dimensity 7300 Energy 5G Chipset | Motorsports Inspired Design",realme,smartphones,20999.0,20999.0,,4.3,5832.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-14,2026-05-14T22:24:39.312562
"POVA Curve 5G (Magic Silver, 8GB+256GB)",POVA,smartphones,19999.0,23999.0,17.0,4.3,311.0,1,"FREE delivery Mon, 18 May",,amazon,2026-05-14,2026-05-14T22:24:39.529668
"Samsung Galaxy F70e 5G (Limelight Green, 128 GB) (4 GB RAM) | 6000 mAh Battery | Dimensity 6300 | Octa Core Processor | 6.74"" PLS LCD Display",Samsung,smartphones,12759.0,16999.0,25.0,3.3,16.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:39.723666
"vivo Y11 5G (Midnight Blue, 4GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",vivo,smartphones,16999.0,30999.0,45.0,3.2,11.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:39.920047
"Motorola Edge 50 Fusion 5G (Forest Blue, 12GB RAM, 256GB Storage)",Motorola,smartphones,,,,4.3,687.0,0,,,amazon,2026-05-14,2026-05-14T22:24:40.102581
"Samsung Galaxy F17 5G, Violet Pop (4GB, 128GB)",Samsung,smartphones,15990.0,17999.0,11.0,4.3,221.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:46.681310
"realme 15 5G Smartphone 8+128GB Green,144Hz HyperGlow 4D Curve Display,7000mAh Battery,80W SuperVOOC,Dual 50MP 4K Cameras,Dimensity 7300+ Chipset,IP69",realme,smartphones,29999.0,29999.0,,4.3,569.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-14,2026-05-14T22:24:46.949619
"Nokia 106 4G Keypad Phone with 4G, Built-in UPI Payments App, Long-Lasting Battery, Wireless FM Radio & MP3 Player, and MicroSD Card Slot | Charcoal",Nokia,smartphones,2699.0,2999.0,10.0,3.9,2074.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-14,2026-05-14T22:24:47.288765
"Samsung Galaxy A35 5G (Awesome Navy, 8GB RAM, 128GB Storage) | Premium Glass Back | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",Samsung,smartphones,,,,4.3,844.0,0,,,amazon,2026-05-14,2026-05-14T22:24:47.489697
"realme 15 Pro 5G Smartphone 12+256GB,4K 60FPS,144Hz HyperGlow 4D Curve Display,7000mAh Battery,80W SuperVOOC, Camera Triple 50MP, Snapdragon 7 Gen 4, IP69, Green",realme,smartphones,35999.0,41999.0,14.0,4.4,294.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:47.706631
"realme 15 Pro 5G Smartphone 12+256GB Green,4K 60FPS,144Hz HyperGlow 4D Curve Display,7000mAh Battery,80W SuperVOOC, Camera Triple 50MP, Snapdragon 7 Gen 4, IP69",realme,smartphones,35999.0,39999.0,10.0,4.4,520.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:48.000234
"Tecno Spark GO 3 (Ink Black, 4GB+64GB | Super Durability Drop Resistant & IP64 Rated | Make Calls Without Network* |Ella Al in Your Own Language | Super Smooth 120Hz 6.74"" Display |5000mAh Battery",Tecno,smartphones,11999.0,11999.0,,4.8,69.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:48.234554
"realme 16 Pro+ 5G Smartphone 8+256GB, 144Hz AMOLED Display, 7000mAh Battery, 80W SuperVOOC, 200MP Periscope Primary Camera 50MP Front Camera, Snapdragon 7 Gen 4, IP69, Grey",realme,smartphones,46999.0,46999.0,,4.4,242.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:48.459352
"REDMI Note 15 Pro+ 5G (Mirage Blue, 12GB + 256GB) | 200MasterPixel OIS Camera | Snapdragon 7s Gen 4 | CrystalRes AMOLED | IP69/69K | 6500mAh Si/C Battery | 100W HyperCharge",REDMI,smartphones,41998.0,41998.0,,4.2,224.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:48.640824
"realme 15 Smartphone 5G 128GB ROM 8GB RAM 6.8"" AMOLED Display 144Hz, 7000mAh Battery 80W Fast Charge IP69 Waterproof 50MP AI Camera Silver",realme,smartphones,28492.0,29999.0,5.0,4.3,26.0,1,"FREE delivery Sun, 17 May",,amazon,2026-05-14,2026-05-14T22:24:49.085936
"Motorola Edge 70 Fusion (Pantone Silhouette, 8GB RAM, 256GB Storage) | 50MP Camera | 6.8"" Super HD Display | Snapdragon 7s Gen 4 | 7000mAh Battery | 5G Smartphone",Motorola,smartphones,29999.0,45999.0,35.0,,,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:49.494096
"vivo Y31 5G (Rose Red, 4GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",vivo,smartphones,19999.0,19999.0,,4.0,46.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:49.744191
"Oppo Reno15 5G (Twilight Blue, 12GB RAM, 512GB Storage) with No Cost EMI/Additional Exchange Offers",Oppo,smartphones,55999.0,59999.0,7.0,4.4,194.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:50.096980
"Google Pixel 8a (Obsidian, 256 GB) (8 GB RAM)",Google,smartphones,40999.0,70000.0,41.0,4.3,52.0,1,"FREE delivery Sat, 16 May",,amazon,2026-05-14,2026-05-14T22:24:50.463795
"realme 15T 5G Smartphone 8+256GB Suit Titanium,6.67inch Screen, 120Hz Display,7000mAh Battery,60W Fast Charge,Front & Rear Dual 50MP Cameras, Dimensity 6400 Max 5G Chipset,IP69",realme,smartphones,,,,4.1,891.0,0,,,amazon,2026-05-14,2026-05-14T22:24:50.993328
