name,brand,category,price,mrp,discount_pct,rating,reviews,in_stock,delivery_info,seller_count,source,scrape_day,timestamp
IP 16 Pro max Black,IP,smartphones,749.0,149.8,,,,1,"FREE delivery Mon, 25 May",,amazon,2026-05-20,2026-05-20T03:23:23.381850
IP 14,IP,smartphones,699.0,999.0,30.0,,,1,,,amazon,2026-05-20,2026-05-20T03:23:23.838177
"realme C71 4G Smartphone 6GB+128GB,6.745 inch Screen, 90Hz Eye Comfort Display, 6300mAh Battery, 37MP Cameras, Unisoc T7250 Chip, IP54, Sea Blue",realme,smartphones,13399.0,13399.0,,4.1,320.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:24.177180
"realme NARZO 80 Pro 5G (Speed Silver,8GB+256GB) | Segment's 1st MediaTek Dimensity 7400 Chipset | 6000mAh Titan Battery + 80W Ultra Charge | 4500nits HyperGlow Esports Display | IP69 Waterproof",realme,smartphones,21999.0,25999.0,15.0,4.3,2640.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:24.518942
"vivo T5x 5G (Cyber Green, 6GB RAM, 128GB Storage) | 50MP AI Dual Camera | 32MP Selfie | 6.76"" FHD+ Display | 7200mAh Battery | Dimensity 7400-Turbo Processor | Fast Charging | Dual SIM Smartphone",vivo,smartphones,21919.0,28999.0,24.0,4.1,86.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:24.918205
"Samsung Galaxy M06 5G Mobile (Sage Green, 4GB RAM, 128GB Storage) | MediaTek Dimensity 6300 | AnTuTu 623K+ | 12 5G Bands | 25W Fast Charging | 4 Gen OS Upgrades | 50MP Camera | Without Charger",Samsung,smartphones,13999.0,13999.0,,4.0,2798.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:25.467702
"Samsung Galaxy M07 Mobile (Black, 4GB RAM, 64GB Storage) | MediaTek Helio G99 | AnTuTu 624K | IP54| 50MP Camera | 7.6mm Slim | 5000mAh Battery | 25W Fast Charging | 6 Gen OS Upgrades | Without Charger",Samsung,smartphones,9999.0,10999.0,9.0,4.2,1381.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:26.043255
"Samsung Galaxy M17 5G Mobile (Moonlight Silver, 6GB RAM, 128GB Storage) | 50MP OIS Triple Camera | Gorilla Glass Victus| IP54 | 6 Gen OS Upgrades | AI | Gemini Live | Lag-free Gaming | Without Charger",Samsung,smartphones,16499.0,17999.0,8.0,4.1,2500.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:26.555385
"Motorola G57 Power 5G (Fluidity, 8GB RAM, 128GB Storage)| Snapdragon 6s Gen 4 Processor | 6.72"" FHD+ Display | 50MP LYT-600 + 8MP Ultrawide | 8MP Selfie Camera | 7000mAh Battery, 33W TurboPower | IP64",Motorola,smartphones,17499.0,17999.0,3.0,4.2,396.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:27.019532
"iQOO Z10R 5G (Moonstone, 12GB RAM, 256GB Storage) | 32MP 4K Selfie Camera | Quad-Curved AMOLED Display | Dimensity 7400 Processor with 750K+ AnTuTu",iQOO,smartphones,24999.0,26999.0,7.0,4.4,4278.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:27.615931
"vivo X300 FE 5G (Noir Black, 12GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",vivo,smartphones,79999.0,119990.0,33.0,2.7,5.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:28.014057
"REDMI A7 Pro 5G (Black, 4GB RAM, 64GB Storage) | Segment's Fastest Processor | Segment's Largest Battery | Segment's Largest & Smoothest 6.9in 120Hz Display",REDMI,smartphones,11999.0,15999.0,25.0,3.6,293.0,1,FREE delivery 22 - 24 May,,amazon,2026-05-20,2026-05-20T03:23:28.805228
"SAMSUNG Galaxy F07 (Green, 64 GB) (4 GB RAM)",SAMSUNG,smartphones,9639.0,9999.0,4.0,3.6,98.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:29.419551
"iQOO Z10 5G (Stellar Black, 8GB RAM, 128GB Storage) | India's Biggest Ever 7300 mAh Battery | Snapdragon 7s Gen 3 Processor | Brightest Quad Curved AMOLED Display in the Segment",iQOO,smartphones,24999.0,25999.0,4.0,4.4,5263.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:30.169448
"OPPO K14x 5G Smartphone, Prism Violet, 4GB RAM, 64GB Storage, 6500mAh Battery, 45W Fast Charge",OPPO,smartphones,14749.0,19999.0,26.0,4.6,10.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:30.761779
"REDMI A7 Pro 5G (Black, 4GB RAM,128GB Storage) | Segment's Fastest Processor | Segment's Largest Battery | Segment's Largest & Smoothest 6.9in 120Hz Display",REDMI,smartphones,12999.0,16999.0,24.0,3.6,293.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:31.433662
"realme NARZO 90x 5G (Flash Blue,8GB+128GB) | 7000mAh + 60W Biggest Battery & Fastest Charging in the Segment* | 144Hz Bright Display | Sony 50MP AI Rear Camera | AI Assist | 400% Ultra Boom Speaker",realme,smartphones,17499.0,17999.0,3.0,4.2,1162.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:32.224251
"POCO C71, Power Black (6GB, 128GB)",POCO,smartphones,,,,4.0,2874.0,0,,,amazon,2026-05-20,2026-05-20T03:23:32.850315
"Samsung Galaxy M56 5G Mobile (Black, 8GB RAM, 128GB Storage)| Segment Slimmest | Gorilla Glass Victus+ | 10 Bit HDR Video | 50MP Camera | AI | Vapour Cooling Chamber | Lag-free Gaming| Without Charger",Samsung,smartphones,23499.0,33999.0,31.0,4.3,1672.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:33.218740
"vivo T5x 5G (Star Silver, 8GB RAM, 256GB Storage) | 50MP AI Dual Camera | 32MP Selfie | 6.76"" FHD+ Display | 7200mAh Battery | Dimensity 7400-Turbo Processor | Fast Charging | Dual SIM Smartphone",vivo,smartphones,27278.0,33999.0,20.0,4.4,52.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:33.763905
"realme 16 5G Smartphone 12+256GB Air Black, 7000mAh Massive Battery + 60W Fast Charging, 120Hz Refresh Rate + AMOLED Smooth Display, 50MP AI Camera System, Dimensity 6400 Turbo Processor, IP69.",realme,smartphones,39999.0,54999.0,27.0,4.5,890.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:34.186047
Wobble One 5G (12GB+256GB) | 50MP Epic Front Camera | Dual 4K HDR | Dolby Vision AMOLED | Zero Bloatware Android 15 | Sony LYTIA 600 OIS | Dimensity 7400 | Mythic White,Wobble,smartphones,29999.0,39999.0,25.0,4.2,17.0,1,"FREE delivery Mon, 25 May",,amazon,2026-05-20,2026-05-20T03:23:34.515124
"Oppo Reno15c 5G (Afterglow Pink, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",Oppo,smartphones,41999.0,42999.0,2.0,3.9,96.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:42.279862
"Oppo Reno15 5G (Twilight Blue, 12GB RAM, 512GB Storage) with No Cost EMI/Additional Exchange Offers",Oppo,smartphones,55999.0,59999.0,7.0,4.4,201.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:42.741771
"Vivo T4x 5G (Marine Blue, 128 GB) (8 GB RAM)",Vivo,smartphones,19490.0,19490.0,,4.4,3326.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:43.230589
"Motorola Edge 60 Fusion 5G (Pantone Mykonos Blue, 12GB RAM, 256GB Storage)",Motorola,smartphones,26339.0,27999.0,6.0,4.2,419.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:43.645335
"Samsung Galaxy M17e 5G Mobile (Vibe Violet, 4GB RAM, 128GB Storage) | Smoothest 120 Hz Refresh Rate| Monster 6000 mAh Battery | IP54 | 6 Gen OS Upgrades | AI | Gemini Live | Without Charger",Samsung,smartphones,14499.0,16999.0,15.0,3.9,163.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:44.097846
"iQOO 15R (Triumph Silver, 12GB RAM, 512GB Storage) | Snapdragon® 8 Gen 5 Processor | India’s Slimmest Smartphone in 7600mAh Battery* | Segment's Most Stable 144FPS Gaming*",iQOO,smartphones,57999.0,61999.0,6.0,4.4,722.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:44.495624
"OPPO K14x 5G Smartphone, Prism Violet, 4GB RAM, 128GB Storage",OPPO,smartphones,15999.0,17999.0,11.0,4.1,49.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:44.665130
Redmi A5 Jaisalmer Gold (3GB RAM 64GB Storage) | Royale Design | Segment's Largest 17.47cm(6.88) and Smoothest 120Hz Display | 5200mAh Large Battery | Expandable Storage up to 2TB,Redmi,smartphones,8849.0,8999.0,2.0,4.2,564.0,1,FREE delivery 22 May - 8 Jun,,amazon,2026-05-20,2026-05-20T03:23:45.074815
"Samsung Galaxy F06 5G, Bahama Blue (4GB, 128GB)",Samsung,smartphones,12198.0,13999.0,13.0,4.1,764.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:45.323770
"iQOO Z11x 5G (Prismatic Green, 8GB RAM, 256 GB Storage) | Dimensity 7400-Turbo Processor | 7200 mAh Battery | 4K Video Recording Front & Back | IP68 & IP69+ | Powered by OriginOS 6",iQOO,smartphones,26999.0,33999.0,21.0,4.2,574.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:45.436862
"vivo X300 FE 5G (Lilac Purple, 12GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",vivo,smartphones,79999.0,119990.0,33.0,2.7,5.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:45.580256
"Oppo Reno15Pro mini 5G (Cocoa Brown, 12GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",Oppo,smartphones,59999.0,64999.0,8.0,4.4,177.0,1,"FREE delivery Sat, 23 May",,amazon,2026-05-20,2026-05-20T03:23:45.971858
"POCO C85x 5G Smartphone, Elite Black, 6.9 Inch Display, 32MP Dual AI Camera, 6300mAh Battery, 64GB Storage, 4GB RAM, Android 16",POCO,smartphones,12848.0,14499.0,11.0,3.7,5.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:46.207893
Poco C85 5G Power Black 6GB RAM 128GB ROM,Poco,smartphones,14399.0,15499.0,7.0,3.9,10.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:46.414025
"Samsung Galaxy S24 5G AI Smartphone (Onyx Black, 8GB, 256GB Storage)",Samsung,smartphones,55749.0,79999.0,30.0,4.3,977.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:46.658820
"Zeno 100 (3+5GB RAM, 64GB ROM) | 5000mAh Battery with Type-C | 90Hz Display | Side Fingerprint | Military Grade Protection | Octa-Core Processor | Titanium Gold",Zeno,smartphones,8099.0,9799.0,17.0,3.8,62.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:46.896065
"Samsung Galaxy M36 5G Mobile (Serene Green, 6GB RAM, 128GB Storage) | Google Gemini| Gorilla Glass Victus+ | 7.7mm | AI Enhanced 50MP OIS Triple Camera| Nightography| Lag-free Gaming | Without Charger",Samsung,smartphones,21999.0,25499.0,14.0,4.1,921.0,1,FREE delivery 22 - 30 May,,amazon,2026-05-20,2026-05-20T03:23:47.276515
"realme GT 7T (IceSense Black,8GB+256GB) | MediaTek D8400 MAX | Strongest Battery Combo 7000mAh + 120W | AI 4K 60FPS Travel Camera | 360° Cooling IceSense Design with Graphene | 6000 nits Display",realme,smartphones,31499.0,39999.0,21.0,4.3,382.0,1,"FREE delivery Sat, 23 May",,amazon,2026-05-20,2026-05-20T03:23:48.076828
"Samsung Galaxy S25 Ultra 5G AI Smartphone (Titanium Silverblue, 12GB RAM, 512GB Storage), 200MP Camera, S Pen Included, Long Battery Life",Samsung,smartphones,,,,4.4,1148.0,0,,,amazon,2026-05-20,2026-05-20T03:23:48.645281
REDMI 15 5G Frosted White 8GB + 256GB | Segment's Largest 7000mAhA Battery | Segment's Largest Display 17.53cm(6.9) Up to 144Hz | Snapdragon 6s Gen 3 | 18W Reverse Charging | 50MP AI Dual Camera,REDMI,smartphones,22499.0,36999.0,39.0,4.1,1941.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:49.180425
"REDMI A7 Pro 5G (Mist Blue, 4GB RAM,128GB Storage) | Segment's Fastest Processor | Segment's Largest Battery | Segment's Largest & Smoothest 6.9in 120Hz Display",REDMI,smartphones,12999.0,16999.0,24.0,3.6,293.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:57.033877
"Motorola Edge 70 Fusion (Pantone Silhouette, 12GB RAM, 256GB Storage) | 6.78"" 144Hz AMOLED | Snapdragon 7s Gen 4 | 50MP OIS + 13MP Camera | 32MP Selfie | 7000mAh Battery | 68W TurboPower |",Motorola,smartphones,33170.0,49999.0,34.0,4.1,481.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:57.497304
"realme NARZO 90 5G (Carbon Black,8GB+128GB) | 7000mAh Biggest Battery | 60W Fastest Charging | 50MP Front & Rear AI Cameras | 4000nits Brightest Display | AI Assist | IP69 Dust & Water Resistance",realme,smartphones,19999.0,19999.0,,4.2,815.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:57.857093
"iQOO 15R (Dark Knight, 12GB RAM, 512GB Storage) | Snapdragon® 8 Gen 5 Processor | India’s Slimmest Smartphone in 7600mAh Battery* | Segment's Most Stable 144FPS Gaming*",iQOO,smartphones,57999.0,61999.0,6.0,4.4,722.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:58.389362
"vivo Y05 (Midnight Blue, 4GB RAM, 64GB Storage) with No Cost EMI/Additional Exchange Offers",vivo,smartphones,12999.0,22999.0,43.0,5.0,2.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:58.823271
"vivo V70 5G (Passion Red, 12GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",vivo,smartphones,53999.0,54999.0,2.0,4.5,177.0,1,FREE delivery 22 May - 3 Jun,,amazon,2026-05-20,2026-05-20T03:23:59.248670
OnePlus 15 | 12GB+256GB | Ultra Violet | India's First Snapdragon® 8 Elite Gen 5 | 7300mAh Battery | Personalised AI | Game-Changing 165Hz Display | Triple 50MP Camera with 4K 120fps Dolby Vision,OnePlus,smartphones,77999.0,86999.0,10.0,4.6,1203.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:23:59.855509
"Samsung Galaxy A56 5G (Awesome Olive, 8GB, 128GB) | Awesome Intelligence: Circle to Search, Intelligent Editing | Awesome 6 OS & 6 Years Security Updates | IP67",Samsung,smartphones,42999.0,45999.0,7.0,4.2,72.0,1,FREE delivery 25 - 27 May,,amazon,2026-05-20,2026-05-20T03:24:00.401404
"Samsung Galaxy A57 5G (Awesome Lilac, 12GB RAM, 256GB Storage), Agentic AI, Triple Camera with Nightography Video, 2 Days Battery Life, 6 Gen OS Upgrades, IP68, 6.9mm Sleek, with No Cost EMI",Samsung,smartphones,55499.0,75999.0,27.0,5.0,4.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:00.935959
"Nothing Phone (3), Black (12GB, 256GB) | Snapdragon 8s Gen 4 | 50MP + 50MP + 50MP Rear Camera | 1.5K+ 120Hz AMOLED Flexible LTPS Display",Nothing,smartphones,44998.0,84999.0,47.0,4.4,187.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:02.155908
"Samsung Galaxy F06 5G, Lit Voilet (6GB, 128GB)",Samsung,smartphones,14100.0,15499.0,9.0,4.1,115.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:02.541827
"Samsung Galaxy M17e 5G Mobile (Blitz Blue, 6GB RAM, 128GB Storage) | Smoothest 120 Hz Refresh Rate| Monster 6000 mAh Battery | IP54 | 6 Gen OS Upgrades | AI | Gemini Live | Without Charger",Samsung,smartphones,16499.0,20999.0,21.0,2.8,13.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:02.862849
"OPPO K14x 5G Smartphone, 6GB RAM, 128GB Storage, ICY Blue, Dual Camera, 48-Month Fluency Protection",OPPO,smartphones,17500.0,19999.0,12.0,3.7,25.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:03.410452
OnePlus 15R | 12GB+256GB | Charcoal Black | World's First Snapdragon® 8 Gen 5 | 7400mAh Battery | Personalised AI | Game-Changing 165Hz Display | IP68 IP69 IP66 & IP69K | 4K 120fps Video,OnePlus,smartphones,54999.0,54999.0,,4.5,1432.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:03.875961
"acerpure Acerone Liquid 4G Smartphone (Blue, 4GB RAM, 64GB Storage) with 6.5"" IPS Display, 20MP Rear Camera, 5000mAh Battery, Android 14, Octa-Core MT6765 Processor",acerpure,smartphones,7997.0,18900.0,58.0,3.3,19.0,1,"FREE delivery Mon, 25 May",,amazon,2026-05-20,2026-05-20T03:24:04.335154
"Samsung Galaxy A17 5G (Blue, 6GB RAM, 128GB Storage) | 50 MP No Shake Camera | Gemini Live | Circle to Search | Super AMOLED | Corning Gorilla Glass Victus | 7.5mm Sleek | AI",Samsung,smartphones,20499.0,22999.0,11.0,4.2,104.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:04.740811
OnePlus 13s | Snapdragon® 8 Elite | Smarter with OnePlus AI | Lifetime Display Warranty | 12GB+512GB | Green Silk,OnePlus,smartphones,57999.0,62999.0,8.0,4.5,1972.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:05.298453
"REDMI A7 Pro 5G (Mist Blue, 4GB RAM, 64GB Storage) | Segment's Fastest Processor | Segment's Largest Battery | Segment's Largest & Smoothest 6.9in 120Hz Display",REDMI,smartphones,11999.0,15999.0,25.0,3.6,293.0,1,FREE delivery 22 - 25 May,,amazon,2026-05-20,2026-05-20T03:24:14.413067
"Samsung Galaxy A07 5G Smartphone (Light Violet, 6GB RAM, 128GB Storage) | 120Hz Refresh Rate | Massive 6000mAh Battery | 50MP True Dual Camera | 6 Gen OS Upgrades | Knox Vault",Samsung,smartphones,17499.0,20999.0,17.0,4.0,35.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:14.924628
"Nothing Phone (3a) Lite (White, 128 GB) (8 GB RAM)",Nothing,smartphones,22999.0,22999.0,,4.2,101.0,1,"FREE delivery Sun, 24 May",,amazon,2026-05-20,2026-05-20T03:24:15.315338
"OPPO K13 5G with 7000mAh and 80W SUPERVOOC Charger in-The-Box, ICY Purple (8GB, 256GB)",OPPO,smartphones,24400.0,24999.0,2.0,4.3,368.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:15.719704
realme P4X Smartphone 6.72 inch 144Hz Display 7000mAh Titan Bettery 45W Fast Charge 6GB RAM 128GB ROM Dimensity 7400 Ultra 5G Chipset IP64 Waterproof Dual SIM (Lake Green),realme,smartphones,17999.0,17999.0,,4.3,415.0,1,FREE delivery 23 - 26 May,,amazon,2026-05-20,2026-05-20T03:24:16.120708
"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Breeze Blue, 128 GB) (6 GB RAM)",OPPO,smartphones,16999.0,16999.0,,4.3,513.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:16.557509
"Lava Bold N2 (Siachen White, 4 GB RAM, 64 GB Storage) | 13MP AI Dual Rear Camera | Largest 6.75"" HD+ Display | 5000 mAh Battery & 10W Charging | IP64 Water & Dust Proof | Charger & Phone-Case in Box",Lava,smartphones,8899.0,9499.0,6.0,3.5,106.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:17.057815
"Ai+ Pulse 4G (Blue, 64 GB) (4 GB RAM)",Ai+,smartphones,8989.0,9999.0,10.0,4.0,14.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:17.298116
"REDMI Note 15 Pro 5G (Carbon Black, 8GB+128GB) | 200MasterPixel OIS Camera | Dimensity 7400-Ultra | 17.3cm CrystalRes AMOLED Screen | IP66/68/69/69K | Mega 6580mAh Si/C Battery | 45W Fast Charging",REDMI,smartphones,31999.0,33999.0,6.0,3.9,263.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:17.565306
REDMI 15C 5G Midnight Black 8GB + 128GB | Royale Design | Massive 6000mAh Battery | Segment's Largest 17.53cm Display Up to 120Hz | MediaTek Dimensity 6300 | 33W Fast Charging | 50MP AI Dual Camera,REDMI,smartphones,19499.0,33999.0,43.0,3.9,623.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:18.152237
"OPPO K14 5G Smartphone, Prism White, 6GB RAM, 128GB Storage, 7000 mAh Battery, 45W Fast Charge",OPPO,smartphones,18599.0,25999.0,28.0,5.0,1.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:18.414033
"VIVO T4R 5G, Arctic White (8GB, 128GB)",VIVO,smartphones,23497.0,23497.0,,4.3,148.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:18.730797
Nothing Phone (3a) 5G (8GB RAM + 128GB Storage) (White),Nothing,smartphones,24999.0,29999.0,17.0,4.4,544.0,1,,,amazon,2026-05-20,2026-05-20T03:24:18.827409
"Oppo Reno15c 5G (Twilight Blue, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers",Oppo,smartphones,41999.0,42999.0,2.0,3.9,96.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:18.937664
"Samsung Galaxy Z Fold7 5G Mobile with Galaxy AI (JetBlack, 12GB RAM, 256GB Storage), Ultra Sleek Design with 200MP Camera, Ultra-Smooth Gaming with Powerful Snapdragon 8 Elite, Google Gemini",Samsung,smartphones,174999.0,174999.0,,4.0,76.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:19.122133
XIAOMI 14 Civi Panda White (12GB RAM 512GB Storage) | 50 MP Leica Triple Camera| SD 8s Gen 3 | 1.5K Quad Curved AMOLED HyperOS,XIAOMI,smartphones,44999.0,59999.0,25.0,4.2,1837.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:19.502759
"Samsung Galaxy M36 5G Mobile (Velvet Black, 6GB RAM, 128GB Storage) | Google Gemini| Gorilla Glass Victus+ | 7.7mm | AI Enhanced 50MP OIS Triple Camera| Nightography| Lag-free Gaming | Without Charger",Samsung,smartphones,21999.0,25499.0,14.0,4.1,919.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:19.871552
"Motorola Edge 60 Pro Pantone Shadow, 12GB RAM, 256GB Storage, Grey",Motorola,smartphones,31919.0,40999.0,22.0,4.0,226.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:27.422172
"Google Pixel 9A (Obsidian, 256 GB) (8 GB RAM)",Google,smartphones,42270.0,49999.0,15.0,4.4,496.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:27.712943
"Samsung Galaxy A35 5G (Awesome Navy, 8GB RAM, 128GB Storage) Without Offer",Samsung,smartphones,30999.0,33999.0,9.0,4.3,740.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:27.902795
"Motorola Edge 60 Fusion 5G Smartphone, Pantone Amazonite, 8GB RAM, 128GB Storage",Motorola,smartphones,22336.0,24999.0,11.0,3.9,9.0,1,"FREE delivery Fri, 22 May",,amazon,2026-05-20,2026-05-20T03:24:28.193564
